Subject	Relation_id	Relation_choice	Object	Md5	Trunk	ID
UN secretary-general Ban Ki-moon	016	Reject accusation, deny responsibility	Israel	da77c368c6e2629287f84be2fd302ae5	[3:10:12]	3586
The Associated Press	015	Non-apologetically acknowledge or claim responsibility	The International Atomic Energy Agency (IAEA)	3bc941eed9ab603e275603abc1dfea3b	[1:0:3]	3587
China	013	Make optimistic comment	Middle East	4288ce6a59ede3545e2192b88bdcea8f	[1:0:3]	3588
Chinese Vice Foreign Minister Zhang Ming	013	Make optimistic comment	Middle East	4288ce6a59ede3545e2192b88bdcea8f	[1:0:3]	3589
China	014	Consider policy option	Iran and Saudi Arabia on easing hostilities	4288ce6a59ede3545e2192b88bdcea8f	[3:8:11]	3590
China	019	Express accord	Arab countries	4288ce6a59ede3545e2192b88bdcea8f	[4:12:14]	3591
China	0311	Express intent to cooperate economically	Arab league	4288ce6a59ede3545e2192b88bdcea8f	[4:12:14]	3592
NPR ombudsman	016	Reject accusation, deny responsibility	pro-Iran deal group	d4773fc1c04b791bfd9604ce89920e73	[0:0:0]	3593
National Public Radio	015	Non-apologetically acknowledge or claim responsibility	Ploughshares Fund	d4773fc1c04b791bfd9604ce89920e73	[1:0:1]	3594
Rep. Mike Pompeo	016	Reject accusation, deny responsibility	NPR	d4773fc1c04b791bfd9604ce89920e73	[5:12:14]	3595
Sen. Chuck Schumer	011	Refuse to comment	NPR deal	d4773fc1c04b791bfd9604ce89920e73	[6:15:18]	3596
Russia	014	Consider policy option	U.N. Security Council	e020d3f5d48474565556563ac2306844	[4:6:7]	3597
RIA Novosti	013	Make optimistic comment	Russian interest in disputable matters between Saudi Arabia and Iran	e020d3f5d48474565556563ac2306844	[4:6:7]	3598
Russian diplomat Kabulov	014	Consider policy option	mediating between Iran and Saudi Arabia	e020d3f5d48474565556563ac2306844	[4:6:7]	3599
Iranian Deputy FM Ibrahim Rahim Bour	011	Refuse to comment	Lavrov visiting Iran	e020d3f5d48474565556563ac2306844	[5:8:10]	3600
Lavrov	014	Consider policy option	visiting Iran	e020d3f5d48474565556563ac2306844	[5:8:10]	3601
Israel	1385	Threaten to use unconventional mass violence	Iran	b4e1ed42b4c789abf0f474f554c4285c	[1:0:5]	3602
Israeli Prime Minister Benjamin Netanyahu	012	Make pessimistic comment	Iran	b4e1ed42b4c789abf0f474f554c4285c	[1:0:5]	3603
Prime Minister Benjamin Netanyahu	012	Make pessimistic comment	Surrender to Iran by United States, Russia, China, Britain, France, Germany, and European Union	eb68d6a63837270f1060f0b4a6b404d5	[1:0:2]	3604
Prime Minister Benjamin Netanyahu	012	Make pessimistic comment	Agreement with Iran	eb68d6a63837270f1060f0b4a6b404d5	[4:5:5]	3605
President George W. Bush	013	Make optimistic comment	Negotiations with North Korea	eb68d6a63837270f1060f0b4a6b404d5	[5:6:6]	3606
Egypt	010	Make public statement	Mideast stability	373c1199a049fd16eaa03f3b7f20e11e	[0:0:0]	3607
Egyptian President Abdelfatah Al-Sisi	014	Consider policy option	European countries regarding judicial system	373c1199a049fd16eaa03f3b7f20e11e	[2:4:8]	3608
Egyptian President Abdelfatah Al-Sisi	013	Make optimistic comment	Democracy and freedom	373c1199a049fd16eaa03f3b7f20e11e	[2:4:8]	3609
Israel	012	Make pessimistic comment	Iran's nuclear program	7779b083cfab332a0ae7bbec35f70364	[1:0:2]	3610
US President Barack Obama	1221	Reject request for economic aid	US Jews	3ca7515003e15f38d40dbe72103a5254	[1:0:4]	3611
US President Barack Obama	013	Make optimistic comment	US Jewish community	3ca7515003e15f38d40dbe72103a5254	[2:5:7]	3612
US President Barack Obama	010	Make public statement	Jewish leaders	3ca7515003e15f38d40dbe72103a5254	[5:14:15]	3613
Israeli Prime Minister Benjamin Netanyahu	012	Make pessimistic comment	American Jews	3ca7515003e15f38d40dbe72103a5254	[7:18:20]	3614
Iran	0311	Express intent to cooperate economically	Developing nuclear arms	b5b7576125075195393466d2bebb3066	[1:0:2]	3615
US Secretary of State John Kerry	011	Refuse to comment	Agreement confidentiality	b5b7576125075195393466d2bebb3066	[5:11:13]	3616
IAEA	016	Reject accusation, deny responsibility	Iran's alleged nuclear activities	b5b7576125075195393466d2bebb3066	[6:14:17]	3617
Rabin	014	Consider policy option	Hebrew University	561d43207bd6a2e831817dc8009e0e26	[3:7:10]	3618
President Arafat	013	Make optimistic comment	Hebrew University	561d43207bd6a2e831817dc8009e0e26	[5:14:17]	3619
Dr. Ahmed Tibi	013	Make optimistic comment	Hebrew University	561d43207bd6a2e831817dc8009e0e26	[5:14:17]	3620
PLO official Nabil Sha’ath	013	Make optimistic comment	Britain and Norway	561d43207bd6a2e831817dc8009e0e26	[6:18:19]	3621
Palestinian envoy to France	013	Make optimistic comment	preparations for an international peace summit	dab43f298d4edbf2501486a18757b697	[1:0:3]	3622
Prime Minister Benjamin Netanyahu	016	Reject accusation, deny responsibility	ultimatum by Paris	dab43f298d4edbf2501486a18757b697	[3:8:13]	3623
Benjamin Netanyahu	012	Make pessimistic comment	World powers	e8f58ac451ab6717d641b9d27660a2ac	[1:0:5]	3624
President Hassan Rouhani	013	Make optimistic comment	Other side	e8f58ac451ab6717d641b9d27660a2ac	[2:6:9]	3625
Amos Gilad	013	Make optimistic comment	Hamas	e6b12b48e32dcdbec30349f25e87a50c	[4:12:15]	3626
Ayatollah Seyyed Ali Khameneie	016	Reject accusation, deny responsibility	permission for interviewing nuclear scientists	f6d13c6340337c8a47d045289e14ac37	[1:0:4]	3627
Supreme Leader of Islamic Revolution	016	Reject accusation, deny responsibility	Iran's position on inspection and interviews	f6d13c6340337c8a47d045289e14ac37	[1:0:4]	3628
Ayatollah Khamenei	013	Make optimistic comment	the Iranian nation's prestige	f6d13c6340337c8a47d045289e14ac37	[2:5:8]	3629
Supreme Leader of Islamic Revolution	016	Reject accusation, deny responsibility	alien interrogation of scientists	f6d13c6340337c8a47d045289e14ac37	[4:13:16]	3630
Palestine	013	Make optimistic comment	Welcome French call	c2dd7845f38c4d1e2feda0159fa4922a	[2:3:5]	3631
PLO's negotiations affairs department	013	Make optimistic comment	International involvement	c2dd7845f38c4d1e2feda0159fa4922a	[2:3:5]	3632
French Foreign Minister Laurent Fabius	010	Make public statement	Meeting with Iranian president	c2dd7845f38c4d1e2feda0159fa4922a	[2:3:5]	3633
France	014	Consider policy option	UN Security Council resolution	c2dd7845f38c4d1e2feda0159fa4922a	[3:6:7]	3634
Israel Prime Minister Benjamin Netanyahu	015	Non-apologetically acknowledge or claim responsibility	2010 Gaza Freedom Flotilla incident	6eb6f70f8a6c8a2742ada4c1762a7f52	[2:3:5]	3635
Turkish President Recep Tayyip Erdogan	013	Make optimistic comment	Israel	6efbd3cd06be2d0159f11bc3530b006d	[2:3:5]	3636
Israeli official	013	Make optimistic comment	Turkish citizens	6efbd3cd06be2d0159f11bc3530b006d	[2:3:5]	3637
Turkey	013	Make optimistic comment	Israel	6efbd3cd06be2d0159f11bc3530b006d	[3:6:7]	3638
Israel	013	Make optimistic comment	Turkey	6efbd3cd06be2d0159f11bc3530b006d	[3:6:7]	3639
Turkish President Recep Tayyip Erdogan	013	Make optimistic comment	Israel	6efbd3cd06be2d0159f11bc3530b006d	[4:8:9]	3640
Donald Trump	017	Engage in symbolic act	Bill Clinton's accusers	830edca25aa38e72c0c216e5b9124763	[1:0:3]	3641
Menachem Begin	010	Make public statement	Anwar Sadat	9b50f725dcff8f4ddf9bd3b938353cb7	[1:0:1]	3642
Anwar Sadat	010	Make public statement	Menachem Begin	9b50f725dcff8f4ddf9bd3b938353cb7	[1:0:1]	3643
Algerian Energy Minister Noor Al Deen Bouterfa	013	Make optimistic comment	oil prices	9d57ab43501e492996f9f3c684b5d56c	[1:0:3]	3644
Mohammed Barkindo	014	Consider policy option	potential extraordinary meeting	9d57ab43501e492996f9f3c684b5d56c	[2:4:5]	3645
Iran's Ambassador to Azerbaijan Mohsen Pak Ayeen	013	Make optimistic comment	opportunities in Ardabil Province	9d70f9a627c13cfdb0640e12386ce02e	[1:0:5]	3646
Iranian ambassador	013	Make optimistic comment	customs cooperation with Azerbaijan	9d70f9a627c13cfdb0640e12386ce02e	[2:6:8]	3647
Top Iranian diplomat	014	Consider policy option	joint trade chamber with Azerbaijan	9d70f9a627c13cfdb0640e12386ce02e	[2:6:8]	3648
Ploughshares Fund	013	Make optimistic comment	Iran deal campaign	cb01f6d47ce711b6023e574ab5034802	[2:4:6]	3649
President Bush	015	Non-apologetically acknowledge or claim responsibility	Iranian nuclear program disclosure	cb01f6d47ce711b6023e574ab5034802	[4:9:10]	3650
Iran deputy of Energy Minister Houshang Falahatian	013	Make optimistic comment	foreign companies	3b9529d769202936877df729c2d55a29	[1:0:4]	3651
French FM Jean-Marc Ayrault	014	Consider policy option	French initiative	02c76d566682904eebb4d6360b360cb5	[1:0:3]	3652
French Foreign Minister Laurent Fabius	014	Consider policy option	Recognize a Palestinian state	02c76d566682904eebb4d6360b360cb5	[2:4:5]	3653
Deputy Petroleum Minister Amir Hossein Zamaninia	013	Make optimistic comment	Iran's support for decisions to restore oil market balance	27875fd121f99e3ae462a02ad11aeff1	[1:0:3]	3654
Deputy Petroleum Minister Amir Hossein Zamaninia	012	Make pessimistic comment	market balance	27875fd121f99e3ae462a02ad11aeff1	[3:7:10]	3655
Algerian Energy Minister Nouredine Bouterfa	012	Make pessimistic comment	crude oil price	27875fd121f99e3ae462a02ad11aeff1	[3:7:10]	3656
Moshe Ya’alon	1384	Threaten to use conventional attack	hardline critics	f79fbbfe98fc55b3072cb2ad27e3764d	[0:0:0]	3657
Isaac Herzog	012	Make pessimistic comment	Benjamin Netanyahu’s housing policy	f79fbbfe98fc55b3072cb2ad27e3764d	[3:5:8]	3658
Labor Party	013	Make optimistic comment	future of the state of Israel	f79fbbfe98fc55b3072cb2ad27e3764d	[3:5:8]	3659
Yuval Diskin	012	Make pessimistic comment	Benjamin Netanyahu	f79fbbfe98fc55b3072cb2ad27e3764d	[4:9:13]	3660
Zionist Union	013	Make optimistic comment	Israel’s security sector	f79fbbfe98fc55b3072cb2ad27e3764d	[5:14:19]	3661
Amos Yadlin	013	Make optimistic comment	possibility of becoming defense minister	f79fbbfe98fc55b3072cb2ad27e3764d	[5:14:19]	3662
Israeli Prime Minister Benjamin Netanyahu	010	Make public statement	American public	7c0ba3f809530c64df2620b03a146b7c	[2:4:7]	3663
Rep. Sandy Levin (D-Mich.)	010	Make public statement	Iran nuclear deal	7c0ba3f809530c64df2620b03a146b7c	[2:4:7]	3664
Rep. Jan Schakowsky, D-Ill.	010	Make public statement	Iran nuclear deal	7c0ba3f809530c64df2620b03a146b7c	[2:4:7]	3665
President Barack Obama	014	Consider policy option	United States	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3666
Ali Younesi	012	Make pessimistic comment	Iran	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3667
Iraqi officials	012	Make pessimistic comment	Popular Mobilization militias	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3668
Iraq's Minister of Education Hussain al-Shahristani	013	Make optimistic comment	Iraq	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3669
Vice President of Iraq Osama al-Nujaifi	1121	Accuse of crime, corruption	Iraq	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3670
Iraqi Parliament Speaker Saleem al-Jubouri	014	Consider policy option	Iraq	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3671
US General David Petraeus	012	Make pessimistic comment	Iraq	550bf9e3696bb11f6c324ef5b328670d	[1:0:21]	3672
Prime Minister Benjamin Netanyahu	013	Make optimistic comment	IDF forces and Russian forces	6d78452d31f6ea2ba7d144a45d5b56ce	[2:4:6]	3673
Italy Foreign Minister Paolo Gentiloni	014	Consider policy option	Egypt	361acfe1b2f634314751d66728b82e1a	[2:5:8]	3674
EU top diplomat Federica Mogherini	013	Make optimistic comment	support Italy's efforts	361acfe1b2f634314751d66728b82e1a	[5:17:19]	3675
Italy foreign ministry official	014	Consider policy option	EU foreign ministers	361acfe1b2f634314751d66728b82e1a	[6:20:22]	3676
Regeni's family	012	Make pessimistic comment	Egypt	361acfe1b2f634314751d66728b82e1a	[6:20:22]	3677
Diplomatic sources in Israel	012	Make pessimistic comment	Iran	6fe0e4a1934777d512724451a58b20fc	[1:0:2]	3678
Secretary of State John Kerry	013	Make optimistic comment	Iranian Foreign Minister Zarif	6fe0e4a1934777d512724451a58b20fc	[1:0:2]	3679
Officials in Israel	0311	Express intent to cooperate economically	Vienna talks	6fe0e4a1934777d512724451a58b20fc	[2:3:8]	3680
Prime Minister Benjamin Netanyahu	012	Make pessimistic comment	Iran deal	6fe0e4a1934777d512724451a58b20fc	[5:14:17]	3681
Prime Minister Benjamin Netanyahu	015	Non-apologetically acknowledge or claim responsibility	Congress members	6fe0e4a1934777d512724451a58b20fc	[5:14:17]	3682
Israeli Prime Minister Benjamin Netanyahu	016	Reject accusation, deny responsibility	American Jewish leaders	53f37705413a74a01e1abc6dc8c3f27c	[2:3:5]	3683
President Obama	1053	Demand release of persons or property	American public	53f37705413a74a01e1abc6dc8c3f27c	[4:8:10]	3684
US Republican senators	016	Reject accusation, deny responsibility	Deputy National Security Advisor Ben Rhodes	44236597bbcef4d3f5e579ed02533dba	[3:10:15]	3685
US Department of Energy (DoE)	013	Make optimistic comment	crude stockpiles data	8608768725ec963c205d6eec7d63adcb	[4:12:15]	3686
Forex.com analyst Fawad Razaqzada	0234	Appeal for military protection or peacekeeping	oil inventory trends	8608768725ec963c205d6eec7d63adcb	[5:16:20]	3687
Michael Rubin	012	Make pessimistic comment	Iran's characterization of President Hassan Rouhani	ab36414fb5a6026d7a084f5f9c2b8e75	[1:0:2]	3688
Michael Doran	012	Make pessimistic comment	Obama aides' narrative	ab36414fb5a6026d7a084f5f9c2b8e75	[2:3:6]	3689
Democrats on the Oversight Committee	013	Make optimistic comment	nuclear agreement with Iran	ab36414fb5a6026d7a084f5f9c2b8e75	[3:7:11]	3690
French Foreign Minister Laurent Fabius	016	Reject accusation, deny responsibility	peace negotiations with the Palestinians	3dfdc40da6ed119adbe3f64b8ab16b85	[1:0:6]	3691
Prime Minister Benjamin Netanyahu	1121	Accuse of crime, corruption	Iran	6238d6db59c0b2825e07b5c329a62c39	[0:0:0]	3692
Deputy Chairman Rabhi al-Sheikh	013	Make optimistic comment	European support for water and sewage projects	d38681a5373c36fb3c0154bae77ae149	[2:4:4]	3693
Prime Minister Netanyahu	018	Make empathetic comment	Shaul Oron and Hadar Goldin	3249d917d966188a1849f72799b388fc	[2:4:5]	3694
Prime Minister Netanyahu	018	Make empathetic comment	Daniel Tragerman	3249d917d966188a1849f72799b388fc	[2:4:5]	3695
Prime Minister Netanyahu	014	Consider policy option	Defense Ministry	3249d917d966188a1849f72799b388fc	[3:6:7]	3696
Ella Bar	1011	Demand economic cooperation	Prime Minister Netanyahu	3249d917d966188a1849f72799b388fc	[3:6:7]	3697
Prime Minister Netanyahu	018	Make empathetic comment	partners of the fallen	3249d917d966188a1849f72799b388fc	[4:8:10]	3698
Egypt's Al-Azhar	1042	Demand policy change	Shiite fighter 'crimes' in Iraq	579ab69055a7711c8c4955c55c57673b	[1:0:3]	3699
Hua Liming	013	Make optimistic comment	Sino-Iranian economic and trade ties	b349b85b2e47cc5908358a98560bd5b6	[1:0:2]	3700
Algerian Minister of Energy Noureddine Boutarfa	013	Make optimistic comment	OPEC members	d9314545440321133ec9aebb1dc3965a	[2:5:8]	3701
International Atomic Energy Agency IAEA Director General Yukiya Amano	016	Reject accusation, deny responsibility	agreement	3daa26869ca872bd7c048758d4dc0f9f	[7:24:28]	3702
Hillary Clinton	013	Make optimistic comment	Israel's security and U.S.-Israel relations	81bc3e7af8f3907aa441c1201cad8d2c	[5:10:12]	3703
Tzachi Hanegbi	012	Make pessimistic comment	Hamas	281777fe55e5d0ebe0d81034d73ef975	[1:0:2]	3704
Maj. Gen. Eyal Zamir	013	Make optimistic comment	Residents of South Israel	281777fe55e5d0ebe0d81034d73ef975	[2:3:5]	3705
Amos Gilad	012	Make pessimistic comment	Hamas	281777fe55e5d0ebe0d81034d73ef975	[6:19:22]	3706
UNHRC	014	Consider policy option	Israeli companies	c7caa60db25b947412fa3522d8c5f28e	[4:8:9]	3707
Human Rights Watch	1834	Carry out location bombing	Israeli companies	c7caa60db25b947412fa3522d8c5f28e	[4:8:9]	3708
WikiLeaks	015	Non-apologetically acknowledge or claim responsibility	Clinton’s speeches	febf2131d40e894fa97dea95993d5a82	[5:11:14]	3709
Clinton	013	Make optimistic comment	Iran’s claim to right of enrichment	febf2131d40e894fa97dea95993d5a82	[7:18:20]	3710
Hillary Clinton	018	Make empathetic comment	Donald Trump	6ec25660defc081cc8f13ec3cc25cac5	[1:0:5]	3711
Donald Trump	012	Make pessimistic comment	Hillary Clinton	6ec25660defc081cc8f13ec3cc25cac5	[1:0:5]	3712
Germany vice chancellor	012	Make pessimistic comment	Donald Trump	6ec25660defc081cc8f13ec3cc25cac5	[5:21:25]	3713
Germany vice chancellor	013	Make optimistic comment	Hillary Clinton	6ec25660defc081cc8f13ec3cc25cac5	[5:21:25]	3714
Donald Trump	012	Make pessimistic comment	Japan	6ec25660defc081cc8f13ec3cc25cac5	[8:34:39]	3715
Hillary Clinton	013	Make optimistic comment	Donald Trump	6ec25660defc081cc8f13ec3cc25cac5	[9:40:44]	3716
Donald Trump	012	Make pessimistic comment	Hillary Clinton	6ec25660defc081cc8f13ec3cc25cac5	[9:40:44]	3717
Prime Minister Benjamin Netanyahu	014	Consider policy option	Artificial Island off the coast of Gaza	0fe98ab637f9b41e821624a1494e7676	[1:0:5]	3718
Israel	013	Make optimistic comment	Gaza port and airport plans	0fe98ab637f9b41e821624a1494e7676	[4:14:20]	3719
Hillary Clinton	012	Make pessimistic comment	Donald Trump	f4a416ed32138e449d617cd45d9cd11a	[0:0:0]	3720
Iran	010	Make public statement	OPEC	f1f86c204f7359e2e38c93b94dcfd71c	[0:0:0]	3721
Iran's oil minister Bijan Zanganeh	015	Non-apologetically acknowledge or claim responsibility	oil market	f1f86c204f7359e2e38c93b94dcfd71c	[1:0:2]	3722
Saudi Arabia's oil minister Khalid al-Falih	014	Consider policy option	market stabilization	f1f86c204f7359e2e38c93b94dcfd71c	[1:0:2]	3723
Iran's oil minister Bijan Zanganeh	016	Reject accusation, deny responsibility	oil market	f1f86c204f7359e2e38c93b94dcfd71c	[3:5:8]	3724
French Foreign Minister Jean-Marc Ayrault	016	Reject accusation, deny responsibility	Palestine state recognition initiative	62a2d9b53b90361e2c58558473c69e7d	[1:0:3]	3725
Palestinian U.N. envoy Riyad Mansour	013	Make optimistic comment	U.N. Security Council	72c8dc09dc61487494b164611521a1b3	[1:0:2]	3726
Palestinian U.N. envoy Riyad Mansour	016	Reject accusation, deny responsibility	United States	72c8dc09dc61487494b164611521a1b3	[2:3:5]	3727
United States	1385	Threaten to use unconventional mass violence	Israeli settlements	72c8dc09dc61487494b164611521a1b3	[3:6:9]	3728
Israel's Ambassador to the United Nations Danny Danon	012	Make pessimistic comment	Palestinian draft resolution	72c8dc09dc61487494b164611521a1b3	[4:10:11]	3729
Israeli Prime Minister Benjamin Netanyahu	0311	Express intent to cooperate economically	Palestinian Authority President Mahmoud Abbas	ffff6934f2891c431ffcbdbeaab57539	[1:0:3]	3730
Russian Foreign Ministry's Asia department	013	Make optimistic comment	S-300 missile defense system delivery	e514e961f9c121d0f268598672a98e28	[1:0:5]	3731
President Reagan	013	Make optimistic comment	Israel	41fdbcdb86e8ce3057d6998584fdc202	[1:0:2]	3732
Israeli Premier Yitzhak Shamir	013	Make optimistic comment	President Reagan	41fdbcdb86e8ce3057d6998584fdc202	[1:0:2]	3733
President Reagan	013	Make optimistic comment	Israel	41fdbcdb86e8ce3057d6998584fdc202	[2:3:6]	3734
Israeli Premier Yitzhak Shamir	013	Make optimistic comment	King Hussein of Jordan	41fdbcdb86e8ce3057d6998584fdc202	[2:3:6]	3735
Secretary of State George Shultz	010	Make public statement	Israel	41fdbcdb86e8ce3057d6998584fdc202	[2:3:6]	3736
