Actor1Name	EventCode	RelationName	Actor2Name	day	timid	ce_id	Md5	Md5_list	URL	URL_list	atomic_events	timespan	timdiff	relative_time	is_Uniform	is_drop
Polish parliament	040	Discuss by telephone	Jewish leaders	2019-03-07	1477	2631	ba76912b1917734bd74389f9b6c38ffe	ba76912b1917734bd74389f9b6c38ffe	https://www.ynetnews.com/articles/0,7340,L-5475018,00.html	['https://www.ynetnews.com/articles/0,7340,L-5475018,00.html']	112	52	1.0	37.0	True	True
Poland	050	Engage in diplomatic cooperation	Jewish leaders	2019-03-07	1477	2631	ba76912b1917734bd74389f9b6c38ffe	ba76912b1917734bd74389f9b6c38ffe	https://www.ynetnews.com/articles/0,7340,L-5475018,00.html	['https://www.ynetnews.com/articles/0,7340,L-5475018,00.html']	112	52	0.0	37.0	True	True
Polish parliament	010	Decline comment	Anti-Semitism	2019-03-14	1484	2631	8250ce306eed10a0dacdb6b5cf4a5474	8250ce306eed10a0dacdb6b5cf4a5474	http://news.trust.org/item/20190314161011-o44ya	['http://news.trust.org/item/20190314161011-o44ya']	112	52	7.0	44.0	True	False
Israel	100	Demand release of persons or property	Poland	2019-03-20	1490	2631	cab8fb16e0823af540621efb14e4791f	cab8fb16e0823af540621efb14e4791f	https://www.timesofisrael.com/israel-urges-poland-to-deny-entry-to-british-holocaust-denier-david-irving/	['https://www.timesofisrael.com/israel-urges-poland-to-deny-entry-to-british-holocaust-denier-david-irving/']	112	52	6.0	50.0	True	False
Israel	100	Demand that target yield	Poland	2019-03-20	1490	2631	20d1f2aac0fbda923a9457a532428ce2	20d1f2aac0fbda923a9457a532428ce2	https://www.jns.org/israeli-minister-bennett-calls-on-poland-to-deny-entry-to-holocaust-denier-irving/	['https://www.jns.org/israeli-minister-bennett-calls-on-poland-to-deny-entry-to-holocaust-denier-irving/']	112	52	0.0	50.0	True	True
Poland	110	Criticize or denounce	Israel	2019-03-21	1491	2631	24795132c1aac729e6a7ccd1b0927dad	24795132c1aac729e6a7ccd1b0927dad	https://www.rt.com/news/454349-poland-israel-insulting-remarks/	['https://www.rt.com/news/454349-poland-israel-insulting-remarks/']	112	52	1.0	51.0	True	False
Israel	010	Decline comment	Poland	2019-03-22	1492	2631	fed3bd69ea4b5a457105b7e800a932ae	fed3bd69ea4b5a457105b7e800a932ae	https://www.sott.net/article/409643-Deputy-FM-of-Poland-Insult-us-and-we-wont-talk-to-you	['https://www.sott.net/article/409643-Deputy-FM-of-Poland-Insult-us-and-we-wont-talk-to-you']	112	52	1.0	52.0	True	False
Israel	100	Demand that target yield	Poland	2019-03-22	1492	2631	ad9963b418b1ebaac7beda82780beae6	ad9963b418b1ebaac7beda82780beae6	https://www.vosizneias.com/319503/2019/03/22/warsaw-poland-likely-to-bar-holocaust-denier-foreign-minister-says/	['https://www.vosizneias.com/319503/2019/03/22/warsaw-poland-likely-to-bar-holocaust-denier-foreign-minister-says/']	112	52	0.0	52.0	True	False
Israel	100	Demand for diplomatic cooperation (such as policy support)	Poland	2019-03-22	1492	2631	0bd9b2e910b3180d0328167954f6cc88	0bd9b2e910b3180d0328167954f6cc88	http://news.trust.org/item/20190322150030-3hhek	['http://news.trust.org/item/20190322150030-3hhek']	112	52	0.0	52.0	True	True
EU	050	Praise or endorse	Venezuela	2019-02-01	1443	2638	3056c56e3ff332da91334157eed424cc	3056c56e3ff332da91334157eed424cc	https://sputniknews.com/latam/201902011072014281-italy-not-recognizing-guaido-venezuelan-interim-president-deputy-fm/	['https://sputniknews.com/latam/201902011072014281-italy-not-recognizing-guaido-venezuelan-interim-president-deputy-fm/']	101	55	0.0	0.0	True	False
EU	110	Criticize or denounce	Venezuela	2019-02-01	1443	2638	fd53ac663eb6880aea4c10d483a96a2e	fd53ac663eb6880aea4c10d483a96a2e	https://www.globalsecurity.org/military/library/news/2019/01/mil-190131-sputnik05.htm	['https://www.globalsecurity.org/military/library/news/2019/01/mil-190131-sputnik05.htm']	101	55	0.0	0.0	True	False
Iran	010	Make optimistic comment	Venezuela	2019-02-02	1444	2638	225050b5a938e6ebdfbdde208bca49b5	225050b5a938e6ebdfbdde208bca49b5	https://www.timesofisrael.com/irans-president-backs-venezuelas-maduro-report/	['https://www.timesofisrael.com/irans-president-backs-venezuelas-maduro-report/']	101	55	1.0	1.0	True	False
United States	030	Express intent to engage in material cooperation	Venezuela	2019-02-02	1444	2638	0fd8e1a3923e954055e4f25139e096a6	0fd8e1a3923e954055e4f25139e096a6	https://sputniknews.com/radio_the_critical_hour/201902011072054691-Cory-Bookers-Authenticity-Questioned/	['https://sputniknews.com/radio_the_critical_hour/201902011072054691-Cory-Bookers-Authenticity-Questioned/']	101	55	0.0	1.0	True	False
European Union	010	Decline comment	Venezuela	2019-02-02	1444	2638	6952b14210ec87aa921cd27f054157c2	6952b14210ec87aa921cd27f054157c2	https://www.newsweek.com/juan-guaido-nicolas-maduro-venezuela-crisis-european-union-1315631	['https://www.newsweek.com/juan-guaido-nicolas-maduro-venezuela-crisis-european-union-1315631']	101	55	0.0	1.0	True	False
Venezuela	030	Express intent to cooperate	United States	2019-02-02	1444	2638	19dd287f4318d03d1e19df5c9cbab13b	19dd287f4318d03d1e19df5c9cbab13b	https://sputniknews.com/latam/201902021072053921-bolivian-president-expresses-support-maduro-during-meeting-venezuela/	['https://sputniknews.com/latam/201902021072053921-bolivian-president-expresses-support-maduro-during-meeting-venezuela/']	101	55	0.0	1.0	True	False
Iran president Hassan Rohani	010	Make optimistic comment	Venezuela	2019-02-02	1444	2638	225050b5a938e6ebdfbdde208bca49b5	225050b5a938e6ebdfbdde208bca49b5	https://www.timesofisrael.com/irans-president-backs-venezuelas-maduro-report/	['https://www.timesofisrael.com/irans-president-backs-venezuelas-maduro-report/']	101	55	0.0	1.0	True	False
Venezuela	010	Decline comment	United States	2019-02-03	1445	2638	6a422af541b275c0218371fa9e0a2449	6a422af541b275c0218371fa9e0a2449	https://sputniknews.com/latam/201902031072073072-venezuela-guaido-eu-assets-protection/	['https://sputniknews.com/latam/201902031072073072-venezuela-guaido-eu-assets-protection/']	101	55	1.0	2.0	True	False
Venezuela	010	Acknowledge or claim responsibility	Venezuela	2019-02-03	1445	2638	2e60100dba8798658a5e1e81152a3453	2e60100dba8798658a5e1e81152a3453	https://sputniknews.com/latam/201902031072074723-venezuelan-ambassador-iraq-says-recognizes-guaido/	['https://sputniknews.com/latam/201902031072074723-venezuelan-ambassador-iraq-says-recognizes-guaido/']	101	55	0.0	2.0	True	False
Venezuela	010	Make optimistic comment	European Union	2019-02-03	1445	2638	badc9fbaedbbf26fea05e071ac49dbc3	badc9fbaedbbf26fea05e071ac49dbc3	https://www.globalsecurity.org/military/library/news/2019/02/mil-190203-sputnik01.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190203-sputnik01.htm']	101	55	0.0	2.0	True	True
Venezuela	030	Express intent to cooperate economically	Bolivia	2019-02-03	1445	2638	6670eb04febc8eb98f29c08b214b1a3c	6670eb04febc8eb98f29c08b214b1a3c	https://www.globalsecurity.org/military/library/news/2019/02/mil-190202-sputnik09.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190202-sputnik09.htm']	101	55	0.0	2.0	True	False
United States	180	Conduct suicide, car, or other non-military bombing	Venezuela	2019-02-03	1445	2638	6a422af541b275c0218371fa9e0a2449	6a422af541b275c0218371fa9e0a2449	https://sputniknews.com/latam/201902031072073072-venezuela-guaido-eu-assets-protection/	['https://sputniknews.com/latam/201902031072073072-venezuela-guaido-eu-assets-protection/']	101	55	0.0	2.0	True	False
France	010	Make optimistic comment	Venezuela	2019-02-04	1446	2638	0e2c791103b0e6aed13c29fff7abfef0	0e2c791103b0e6aed13c29fff7abfef0	https://www.timesofisrael.com/liveblog_entry/france-backs-guaido-to-lead-venezuela/	['https://www.timesofisrael.com/liveblog_entry/france-backs-guaido-to-lead-venezuela/']	101	55	1.0	3.0	True	False
US	060	Cooperate economically	Venezuela	2019-02-04	1446	2638	11e8c7c68f99e343c13bcf7c9ab6083b	11e8c7c68f99e343c13bcf7c9ab6083b	https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster	['https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster']	101	55	0.0	3.0	True	False
US	050	Engage in diplomatic cooperation	Venezuela	2019-02-04	1446	2638	11e8c7c68f99e343c13bcf7c9ab6083b	11e8c7c68f99e343c13bcf7c9ab6083b	https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster	['https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster']	101	55	0.0	3.0	True	False
US	200	Engage in mass expulsion	Venezuela	2019-02-04	1446	2638	11e8c7c68f99e343c13bcf7c9ab6083b	11e8c7c68f99e343c13bcf7c9ab6083b	https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster	['https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster']	101	55	0.0	3.0	True	False
UK	010	Decline comment	Venezuela	2019-02-04	1446	2638	d4e8902a0ebe728628b447a638d618f8	d4e8902a0ebe728628b447a638d618f8	https://sputniknews.com/world/201902041072111437-uk-wants-venezuela-sanctions/	['https://sputniknews.com/world/201902041072111437-uk-wants-venezuela-sanctions/']	101	55	0.0	3.0	True	False
US	140	Demonstrate or rally for leadership change	Venezuela	2019-02-04	1446	2638	11e8c7c68f99e343c13bcf7c9ab6083b	11e8c7c68f99e343c13bcf7c9ab6083b	https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster	['https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster']	101	55	0.0	3.0	True	False
US	190	Fight with artillery and tanks	Venezuela	2019-02-04	1446	2638	11e8c7c68f99e343c13bcf7c9ab6083b	11e8c7c68f99e343c13bcf7c9ab6083b	https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster	['https://www.sott.net/article/406476-US-neocons-running-out-of-time-to-pull-off-Maduro-ouster']	101	55	0.0	3.0	True	False
China	180	Carry out vehicular bombing	United States	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	1.0	4.0	True	False
China	060	Cooperate economically	Venezuela	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
United States	160	Reduce relations	China	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
United States	170	Coerce	China	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
United States	200	Use unconventional mass force	China	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
UK	010	Decline comment	Venezuela	2019-02-05	1447	2638	07486223ddf1c100ba3ddbefdcc4c08e	07486223ddf1c100ba3ddbefdcc4c08e	https://www.globalsecurity.org/military/library/news/2019/02/mil-190204-sputnik08.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190204-sputnik08.htm']	101	55	0.0	4.0	True	True
China	190	Fight with artillery and tanks	United States	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
Venezuela	140	Conduct hunger strike for leadership change	United States	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
China	050	Sign formal agreement	United States	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
United States	100	Demand economic cooperation	Venezuela	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
Venezuela	080	Ease administrative sanctions	China	2019-02-05	1447	2638	2f2fd67e1f80b4680b6be59419b1f17d	2f2fd67e1f80b4680b6be59419b1f17d	https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/	['https://sputniknews.com/analysis/201902051072150869-us-china-venezuela/']	101	55	0.0	4.0	True	False
Venezuela	010	Decline comment	Russia	2019-02-06	1448	2638	7bc764f016d511145f8d1093026a8d9f	7bc764f016d511145f8d1093026a8d9f	https://www.rt.com/news/450824-guaido-not-independent-russia-venezuela/	['https://www.rt.com/news/450824-guaido-not-independent-russia-venezuela/']	101	55	1.0	5.0	True	False
Venezuela	010	Decline comment	United States	2019-02-07	1449	2638	b09376fb2c758b9a1fc90911b9577098	b09376fb2c758b9a1fc90911b9577098	https://sputniknews.com/analysis/201902071072218876-us-eu-venezuela/	['https://sputniknews.com/analysis/201902071072218876-us-eu-venezuela/']	101	55	1.0	6.0	True	False
US	070	Provide economic aid	Venezuela	2019-02-08	1450	2638	8e7ada622f27b923a8955f4086c7d42d	8e7ada622f27b923a8955f4086c7d42d	https://www.globalsecurity.org/military/library/news/2019/02/mil-190207-sputnik05.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190207-sputnik05.htm']	101	55	1.0	7.0	True	False
Venezuela	060	Cooperate economically	US	2019-02-08	1450	2638	8e7ada622f27b923a8955f4086c7d42d	8e7ada622f27b923a8955f4086c7d42d	https://www.globalsecurity.org/military/library/news/2019/02/mil-190207-sputnik05.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190207-sputnik05.htm']	101	55	0.0	7.0	True	False
US	100	Demand material cooperation	Venezuela	2019-02-08	1450	2638	7cce593fce832adc89747d4ad26757f6	7cce593fce832adc89747d4ad26757f6	https://sputniknews.com/latam/201902081072233996-maduro-cuba-russia-flee/	['https://sputniknews.com/latam/201902081072233996-maduro-cuba-russia-flee/']	101	55	0.0	7.0	True	False
US	010	Decline comment	Venezuela	2019-02-08	1450	2638	dcbb2ec052b42b0abdbe33b283dd0fc7	dcbb2ec052b42b0abdbe33b283dd0fc7	https://www.sott.net/article/406831-Time-for-talks-is-long-passed-US-weaponizes-aid-while-pushing-for-regime-change-in-Venezuela	['https://www.sott.net/article/406831-Time-for-talks-is-long-passed-US-weaponizes-aid-while-pushing-for-regime-change-in-Venezuela']	101	55	0.0	7.0	True	False
Russia	140	Conduct hunger strike for leadership change	United States	2019-02-09	1451	2638	7a5e64dc137fc003fee982a45b572c98	7a5e64dc137fc003fee982a45b572c98	https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm']	101	55	1.0	8.0	True	False
United States	060	Cooperate militarily	Venezuela	2019-02-09	1451	2638	7a5e64dc137fc003fee982a45b572c98	7a5e64dc137fc003fee982a45b572c98	https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm']	101	55	0.0	8.0	True	False
Russia	060	Cooperate militarily	Venezuela	2019-02-09	1451	2638	7a5e64dc137fc003fee982a45b572c98	7a5e64dc137fc003fee982a45b572c98	https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm']	101	55	0.0	8.0	True	False
United States	050	Praise or endorse	Russia	2019-02-09	1451	2638	7a5e64dc137fc003fee982a45b572c98	7a5e64dc137fc003fee982a45b572c98	https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm	['https://www.globalsecurity.org/military/library/news/2019/02/mil-190208-presstv07.htm']	101	55	0.0	8.0	True	False
United States	110	Criticize or denounce	Venezuela	2019-02-11	1453	2638	88021997f65a3fe2bf250a584eea4b56	88021997f65a3fe2bf250a584eea4b56	https://www.rt.com/news/451118-us-intervention-venezuela-congressman-reaction/	['https://www.rt.com/news/451118-us-intervention-venezuela-congressman-reaction/']	101	55	2.0	10.0	True	False
Venezuela	010	Decline comment	United States	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	1.0	11.0	True	False
Iran	060	Cooperate economically	Venezuela	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	0.0	11.0	True	False
Venezuela	030	Express intent to cooperate	United States	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	0.0	11.0	True	False
Juan Guaido	020	Appeal for material cooperation	United States	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	0.0	11.0	True	False
Russia	030	Express intent to cooperate	Venezuela	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	0.0	11.0	True	False
Venezuela	140	Engage in political dissent	United States	2019-02-12	1454	2638	9a95562a356273bab74c397d823e99e1	9a95562a356273bab74c397d823e99e1	https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/	['https://sputniknews.com/latam/201902121072356752-venezuela-opposition-guaido/']	101	55	0.0	11.0	True	False
